"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.07518684155236066,"-",281784117,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06610300204124815,"-",170242437,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.04876609042563087,"-",86106881,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03609664934164848,"-",113282119,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.029701175063384364,"-",67509720,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.026035739330453743,"-",54981466,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.023801682659213758,"-",54232398,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.022201328237613293,"-",25363279,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.018547620565482047,"-",32610576,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.015588289501525169,"-",21261941,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014069317105877749,"-",31261552,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.012929125354068122,"-",9187792,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.012577035474655308,"-",48452931,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.010449255672469593,"-",27940511,"USD"
"WMT","WALMART INC","931142103","2936921",0.009663614509952853,"-",50822901,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.00901256822454573,"-",19490266,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.00785150012762452,"-",5150237,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.0072175895114225804,"-",9441449,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.007200433997782881,"-",48947491,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.006878934314177583,"-",21731105,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006817694389259002,"-",20488943,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.006746194891695278,"-",13051752,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.0059535982548804284,"-",26940982,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.005926619746154955,"-",26481552,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005887665121198643,"-",18916861,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.005846388697403877,"-",5393784,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.005806937961584649,"-",11540316,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005737065707651296,"-",76919491,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.005441016511313685,"-",45834827,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.005294961473270663,"-",28770982,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.0052784409815354975,"-",12157940,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005221626365514143,"-",44877402,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.004811273226360256,"-",9200716,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.004731945099379688,"-",14475619,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0045919624582987815,"-",15559204,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.004564408460972323,"-",18043780,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0044996163822752485,"-",3476414,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004425824852524845,"-",19664054,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.0043660137268914665,"-",35845788,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.0043468241587138025,"-",10499821,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.004172232823835746,"-",3124104,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004105168557386508,"-",5412291,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.004017892734381996,"-",10834386,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.003924812414281345,"-",8254166,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0037632886395325446,"-",15839639,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.0037538228442680717,"-",48875492,"USD"
"INTC","INTEL CORP","458140100","2463247",0.003676181494221425,"-",54448287,"USD"
"T","AT+T INC","00206R102","2831811",0.003598579833043811,"-",81134280,"USD"
"C","CITIGROUP INC","172967424","2297907",0.003514092153088898,"-",20252689,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.003510678910352023,"-",13943182,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0034298525285654433,"-",24136517,"USD"
"KLAC","KLA CORP","482480100","2480138",0.003422152887972958,"-",1519117,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0033594444749001392,"-",6240665,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0032743416174752073,"-",4354066,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.003165554427454577,"-",20152406,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0031443308047389503,"-",12868995,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0031239307260557676,"-",10517392,"USD"
"-","US DOLLAR","999USDZ92","-",0.003102717025557399,"-",2027975136.17,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.0031013378373584873,"-",10859160,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.0030658559884426018,"-",14378160,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0030272982521766245,"-",20530022,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0029032209253608654,"-",4116319,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.002872075085386881,"-",6206127,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0028671735100612526,"-",14197152,"USD"
"PFE","PFIZER INC","717081103","2684703",0.002837039736247621,"-",66037344,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.0027887681492857123,"-",19395393,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.002775184633859021,"-",9113708,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0027559752212468406,"-",5662114,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.0027555187992529566,"-",14254400,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.002624624909180705,"-",23849403,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.002557193520692908,"-",6889035,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0025440465828255846,"-",7356638,"USD"
"DE","DEERE + CO","244199105","2261203",0.0025214933829973384,"-",2925769,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0024678042654123662,"-",4509717,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.0024600054026472974,"-",1671912,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.002447562942205317,"-",8091460,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0024359241813612636,"-",12363334,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0024100867276205013,"-",374144,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0023539865112417483,"-",6511753,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.002307203256868593,"-",3545439,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.002298481627898497,"-",9370735,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.00224760049779764,"-",11964984,"USD"
