"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003744961336447982,"-",51175389,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.003699584555012713,"-",4330074,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.003696711091280664,"-",21965227,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0036948952218388833,"-",3791404,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0036613914329075656,"-",16181254,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0036139194175010105,"-",13438237,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.003575017906767476,"-",2504367,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0035050969559542906,"-",5289166,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0035029618127645048,"-",3401049,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.003448645366385084,"-",6529726,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0034470889068635574,"-",11060789,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0033331480880441264,"-",5806967,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0032783227991288215,"-",7121996,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0032624588847748027,"-",25382109,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0032402094954606755,"-",3827320,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0031816227627016825,"-",402119,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.003147769768108484,"-",6743384,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.003138760262031956,"-",15034629,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0030879857587944705,"-",17903269,"USD"
"PFE","PFIZER INC","717081103","2684703",0.003022953687247618,"-",68837739,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0029404513553020943,"-",24979422,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0029011208204696775,"-",7342263,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.0028631970855894097,"-",1768892,"USD"
"C","CITIGROUP INC","172967424","2297907",0.002836866978683588,"-",22807311,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.002817670644584763,"-",45825765,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0028110756462275265,"-",7898523,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002782490668476417,"-",20713917,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0027799564331016237,"-",7776192,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0027696798093377,"-",9113642,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0027443773648082705,"-",13658834,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.002716959731698306,"-",15151553,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.002684204240613876,"-",6860657,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.002682348461953594,"-",3120092,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0026613262811083626,"-",15502107,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.002620329536403543,"-",4167471,"USD"
"FI","FISERV INC","337738108","2342034",0.002574852981922022,"-",6910531,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.0025704430132776975,"-",9874549,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0025347541946334675,"-",5826464,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0025265129410130776,"-",24634148,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.0024974091434214595,"-",8044734,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.002482293526914328,"-",4943597,"USD"
"DE","DEERE + CO","244199105","2261203",0.002481465410630439,"-",3077548,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0024422446261488993,"-",4800388,"USD"
"-","US DOLLAR","999USDZ92","-",0.002434801556898523,"-",1449323724.63,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.0023585849268668558,"-",15576975,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.0023511318803118545,"-",5965043,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.00227210165037589,"-",8893162,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.0022193516408226207,"-",13801470,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.002216887246580204,"-",4527887,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.002204655071109747,"-",13537530,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0021510270587494626,"-",6029974,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0021406606392439117,"-",52610757,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.002083720161748072,"-",11249238,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0020549855244275847,"-",6979957,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.0020435116241086402,"-",15596927,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.002030042262864662,"-",5678504,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0020231579226732952,"-",2818828,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0019869303295793057,"-",13306957,"USD"
"KLAC","KLA CORP","482480100","2480138",0.001973959833566586,"-",1614615,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0019581757376495685,"-",20582842,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.0019335118406161504,"-",4377150,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.0019323744278888812,"-",3347941,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.001873538262514259,"-",2992772,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0018714530058475984,"-",9428605,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.0018634013210150871,"-",7402522,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0018600888558795309,"-",2545449,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.0018446040791012682,"-",12547222,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.0017905669972513526,"-",3326585,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.0017531521049069683,"-",3090490,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.0017364900061829357,"-",2629151,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0017354822984157936,"-",15288579,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.0017297453482563213,"-",8891490,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.001714909096278695,"-",15716759,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.0017131331360554147,"-",14714968,"USD"
"MMM","3M CO","88579Y101","2595708",0.0016971494940458938,"-",6596355,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.001693607550903959,"-",1182631,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0016905744502979075,"-",1522743,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.0016874116447317287,"-",1563133,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.0016871821667253499,"-",4439087,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.001680277871924733,"-",8200268,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.001637145984030127,"-",2725151,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0016248738993411688,"-",14352441,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.0016217909122119914,"-",2816888,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.0015988530888787276,"-",698389,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.001580345188799039,"-",681498,"USD"
"WMB","WILLIAMS COS INC","969457100","2967181",0.0015203217241740216,"-",14813757,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.0015057748140305247,"-",9860442,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.001496406124987491,"-",3334225,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0014914174726749065,"-",5440765,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.001482427921207629,"-",1880885,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.0014734882562634777,"-",6837884,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.0014653966622124653,"-",2031679,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.001459719575880744,"-",3800631,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.0014443545267579837,"-",1878135,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0014330602179222923,"-",12019599,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.0014267645387038104,"-",4810721,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0014211373388952151,"-",1279785,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0014079972287038673,"-",4634056,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.0013936897738713748,"-",3245178,"USD"
"USB","US BANCORP","902973304","2736035",0.001392632179581107,"-",18943503,"USD"
"DASH","DOORDASH INC   A","25809K105","BN13P03",0.0013779356098682328,"-",4122127,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0013771274481935941,"-",3083124,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0013750421915269338,"-",1653266,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.0013721886824041352,"-",16467770,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.001361203670011824,"-",4164366,"USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","03769M106","BN44JF6",0.0013547982404424656,"-",5434292,"USD"
"BDX","BECTON DICKINSON AND CO","075887109","2087807",0.0013432944082096456,"-",3488797,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0013320200539832046,"-",2701954,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.0013279493136961354,"-",6851589,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0013002622933612912,"-",3063819,"USD"
"OKE","ONEOK INC","682680103","2130109",0.0012965507360407282,"-",7544229,"USD"
"FTNT","FORTINET INC","34959E109","B5B2106",0.0012965307814314779,"-",7733894,"USD"
"ROP","ROPER TECHNOLOGIES INC","776696106","2749602",0.0012628673556261572,"-",1303605,"USD"
"AZO","AUTOZONE INC","053332102","2065955",0.0012532791658813698,"-",203951,"USD"
"BK","BANK OF NEW YORK MELLON CORP","064058100","B1Z77F6",0.0012407875804906579,"-",8719990,"USD"
"FCX","FREEPORT MCMORAN INC","35671D857","2352118",0.0012204139244460625,"-",17458664,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.001218438418130279,"-",2172526,"USD"
"TRV","TRAVELERS COS INC/THE","89417E109","2769503",0.001200668838592853,"-",2754794,"USD"
"SLB","SCHLUMBERGER LTD","806857108","2779201",0.0011923776984493373,"-",17020784,"USD"
"ADSK","AUTODESK INC","052769106","2065159",0.001182041210857662,"-",2613809,"USD"
"CSX","CSX CORP","126408103","2160753",0.0011756457585929288,"-",23444111,"USD"
"ABNB","AIRBNB INC CLASS A","009066101","BMGYYH4",0.0011477691694702062,"-",5262753,"USD"
"HLT","HILTON WORLDWIDE HOLDINGS IN","43300A203","BYVMW06",0.0011421220150523604,"-",2923341,"USD"
"JCI","JOHNSON CONTROLS INTERNATION","G51502105","BY7QL61",0.0011388893683538057,"-",8020883,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.0011387197541751777,"-",3007202,"USD"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.0011346290592788584,"-",2780300,"USD"
"KMI","KINDER MORGAN INC","49456B101","B3NQ4P8",0.0011333519642868367,"-",23498067,"USD"
"AEP","AMERICAN ELECTRIC POWER","025537101","2026242",0.0011331524181943332,"-",6474484,"USD"
"TFC","TRUIST FINANCIAL CORP","89832Q109","BKP7287",0.001132184619645692,"-",15989039,"USD"
"HWM","HOWMET AEROSPACE INC","443201108","BKLJ8V2",0.0011251905291034484,"-",4921192,"USD"
"ALL","ALLSTATE CORP","020002101","2019952",0.0011211297661210045,"-",3219264,"USD"
"CARR","CARRIER GLOBAL CORP","14448C104","BK4N0D7",0.0011202417860093645,"-",9812035,"USD"
"AFL","AFLAC INC","001055102","2026361",0.0011078200417510289,"-",6013952,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.001096016890379454,"-",2692338,"USD"
"NXPI","NXP SEMICONDUCTORS NV","N6596X109","B505PN7",0.0010958772081147016,"-",3089819,"USD"
"WDAY","WORKDAY INC CLASS A","98138H101","B8K6ZD1",0.001091656808258255,"-",2600173,"USD"
"NEM","NEWMONT CORP","651639106","2636607",0.0010886636168707042,"-",13840888,"USD"
"NSC","NORFOLK SOUTHERN CORP","655844108","2641894",0.0010883842523411996,"-",2750440,"USD"
"PSX","PHILLIPS 66","718546104","B78C4Y8",0.0010667534559138329,"-",5020857,"USD"
"PCAR","PACCAR INC","693718108","2665861",0.0010554192378596408,"-",6369003,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.0010451525914003416,"-",12089538,"USD"
"SPG","SIMON PROPERTY GROUP INC","828806109","2812452",0.0010390664355789884,"-",3723243,"USD"
"AIG","AMERICAN INTERNATIONAL GROUP","026874784","2027342",0.0010197503738246612,"-",7209145,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.0010133948307784282,"-",5567407,"USD"
"O","REALTY INCOME CORP","756109104","2724193",0.0010044451885296516,"-",10623641,"USD"
"DLR","DIGITAL REALTY TRUST INC","253868103","B03GQS4",0.0010043354381787748,"-",3844814,"USD"
"AMP","AMERIPRISE FINANCIAL INC","03076C106","B0J7D57",0.0009978202582585393,"-",1168862,"USD"
"MET","METLIFE INC","59156R108","2573209",0.0009947672030432375,"-",7034170,"USD"
"CPRT","COPART INC","217204106","2208073",0.0009858574700129614,"-",10658103,"USD"
"RSG","REPUBLIC SERVICES INC","760759100","2262530",0.0009778057851804502,"-",2466374,"USD"
"MPC","MARATHON PETROLEUM CORP","56585A102","B3K3L40",0.0009590085432666314,"-",3839469,"USD"
"PSA","PUBLIC STORAGE","74460D109","2852533",0.0009492906485617166,"-",1915945,"USD"
"PAYX","PAYCHEX INC","704326107","2674458",0.0009474448472060604,"-",3894007,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.0009437133352762472,"-",296021,"USD"
"COR","CENCORA INC","03073E105","2795393",0.0009423464445425991,"-",2096950,"USD"
"VST","VISTRA CORP","92840M102","BZ8VJQ8",0.0009376670886733946,"-",4136257,"USD"
"KMB","KIMBERLY CLARK CORP","494368103","2491839",0.0009330974831550671,"-",4030083,"USD"
"D","DOMINION ENERGY INC","25746U109","2542049",0.0009320997526925504,"-",10212263,"USD"
"CMI","CUMMINS INC","231021106","2240202",0.0009276498748297248,"-",1667835,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.0009259138238249454,"-",5283767,"USD"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.0009151283575251376,"-",23309029,"USD"
"TRGP","TARGA RESOURCES CORP","87612G101","B55PZY3",0.0009128036455474732,"-",2650989,"USD"
"SRE","SEMPRA","816851109","2138158",0.0009080245166320172,"-",7692901,"USD"
"TEL","TE CONNECTIVITY PLC","G87052109","BRC3N84",0.0009072861960897547,"-",3625076,"USD"
"BKR","BAKER HUGHES CO","05722G100","BDHLTQ5",0.0009013596771424042,"-",12029930,"USD"
"FAST","FASTENAL CO","311900104","2332262",0.0009002322417197601,"-",6964731,"USD"
"MSCI","MSCI INC","55354G100","B2972D2",0.0008983664857548534,"-",943476,"USD"
"GWW","WW GRAINGER INC","384802104","2380863",0.0008975283921663392,"-",538790,"USD"
"EXC","EXELON CORP","30161N101","2670519",0.0008951039071424232,"-",12226112,"USD"
"KR","KROGER CO","501044101","2497406",0.0008891374789765721,"-",8092675,"USD"
"HES","HESS CORP","42809H107","2023748",0.0008882694534741823,"-",3360321,"USD"
"YUM","YUM  BRANDS INC","988498101","2098876",0.00088812977120943,"-",3392769,"USD"
"DFS","DISCOVER FINANCIAL SERVICES","254709108","B1YLC43",0.0008723955618155382,"-",3052352,"USD"
"ROST","ROSS STORES INC","778296103","2746711",0.0008699710767916221,"-",4008757,"USD"
"CTVA","CORTEVA INC","22052L104","BK73B42",0.0008685742541440983,"-",8329676,"USD"
"URI","UNITED RENTALS INC","911363109","2134781",0.0008625778940643718,"-",793490,"USD"
"EW","EDWARDS LIFESCIENCES CORP","28176E108","2567116",0.0008594849296305693,"-",7170403,"USD"
"VLO","VALERO ENERGY CORP","91913Y100","2041364",0.0008531692958028374,"-",3848812,"USD"
"PEG","PUBLIC SERVICE ENTERPRISE GP","744573106","2707677",0.0008479312108746235,"-",6057062,"USD"
"AXON","AXON ENTERPRISE INC","05464C101","BDT5S35",0.0008471130718953596,"-",880744,"USD"
"AME","AMETEK INC","031100100","2089212",0.00084477838261307,"-",2812076,"USD"
"PWR","QUANTA SERVICES INC","74762E102","2150204",0.0008379139970309537,"-",1791568,"USD"
"MNST","MONSTER BEVERAGE CORP","61174X109","BZ07BW4",0.0008270287576848943,"-",8512760,"USD"
"KDP","KEURIG DR PEPPER INC","49271V100","BD3W133",0.0008269090300293921,"-",14541231,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.0008230877223579524,"-",1716705,"USD"
"OTIS","OTIS WORLDWIDE CORP","68902V107","BK531S8",0.000820533532373909,"-",4817773,"USD"
"PRU","PRUDENTIAL FINANCIAL INC","744320102","2819118",0.0008182487296147454,"-",4301194,"USD"
"F","FORD MOTOR CO","345370860","2615468",0.0008144174446386805,"-",47296181,"USD"
"LHX","L3HARRIS TECHNOLOGIES INC","502431109","BK9DTN5",0.0008099476121666046,"-",2288078,"USD"
"CBRE","CBRE GROUP INC   A","12504L109","B6WVMH3",0.0008076927413213164,"-",3591412,"USD"
"XEL","XCEL ENERGY INC","98389B100","2614807",0.0008076029455796899,"-",6981251,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.0008032328861538658,"-",6435938,"USD"
"CTSH","COGNIZANT TECH SOLUTIONS A","192446102","2257019",0.000786900038482464,"-",6009770,"USD"
"GLW","CORNING INC","219350105","2224701",0.0007851839420869349,"-",9368230,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.0007660674264251109,"-",1361359,"USD"
"PCG","P G + E CORP","69331C108","2689560",0.0007644211711619579,"-",26578426,"USD"
"GEHC","GE HEALTHCARE TECHNOLOGY","36266G107","BL6JPG8",0.0007623558691045479,"-",5554398,"USD"
"ED","CONSOLIDATED EDISON INC","209115104","2216850",0.000756399418243322,"-",4214645,"USD"
"DHI","DR HORTON INC","23331A109","2250687",0.0007546035034107915,"-",3445956,"USD"
"ETR","ENTERGY CORP","29364G103","2317087",0.0007354670331397172,"-",5211148,"USD"
"CHTR","CHARTER COMMUNICATIONS INC A","16119P108","BZ6VT82",0.0007257890476533031,"-",1175582,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.0007194634365209457,"-",4555529,"USD"
"SYY","SYSCO CORP","871829107","2868165",0.0007133074395672164,"-",5944227,"USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWRE","874054109","2122117",0.0007125391871110784,"-",1986524,"USD"
"HIG","HARTFORD INSURANCE GROUP INC","416515104","2476193",0.0007107931588016739,"-",3494381,"USD"
"A","AGILENT TECHNOLOGIES INC","00846U101","2520153",0.00071026436165654,"-",3466338,"USD"
"IDXX","IDEXX LABORATORIES INC","45168D104","2459202",0.0007084185603008835,"-",995481,"USD"
"EA","ELECTRONIC ARTS INC","285512109","2310194",0.000699768237190862,"-",2881606,"USD"
"CSGP","COSTAR GROUP INC","22160N109","2262864",0.0006893818630760609,"-",5120502,"USD"
"VICI","VICI PROPERTIES INC","925652109","BYWH073",0.0006883142914811677,"-",12815835,"USD"
"WTW","WILLIS TOWERS WATSON PLC","G96629103","BDB6Q21",0.0006869873099660203,"-",1212656,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.0006834453668240853,"-",3845932,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.0006768403911622232,"-",4899544,"USD"
"IT","GARTNER INC","366651107","2372763",0.0006761519571430866,"-",936454,"USD"
"GRMN","GARMIN LTD","H2906T109","B3Z5T14",0.0006728993558352815,"-",1867608,"USD"
"RMD","RESMED INC","761152107","2732903",0.0006683097957077037,"-",1784632,"USD"
"HUM","HUMANA INC","444859102","2445063",0.0006682299772707024,"-",1463889,"USD"
"OXY","OCCIDENTAL PETROLEUM CORP","674599105","2655408",0.0006606172938416982,"-",8206020,"USD"
"WAB","WABTEC CORP","929740108","2955733",0.0006586118556120394,"-",2075817,"USD"
"CAH","CARDINAL HEALTH INC","14149Y108","2175672",0.0006584222868241611,"-",2942187,"USD"
"EQT","EQT CORP","26884L109","2319414",0.0006567161677332572,"-",7239104,"USD"
"DD","DUPONT DE NEMOURS INC","26614N102","BK0VN47",0.0006566962131240068,"-",5071982,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.0006545111834110949,"-",6697641,"USD"
"NDAQ","NASDAQ INC","631103108","2965107",0.0006542517734908403,"-",5030915,"USD"
"ODFL","OLD DOMINION FREIGHT LINE","679580100","2656423",0.0006526653820554385,"-",2284638,"USD"
"EBAY","EBAY INC","278642103","2293819",0.0006509592629645346,"-",5823371,"USD"
"VMC","VULCAN MATERIALS CO","929160109","2931205",0.0006495225310985103,"-",1605549,"USD"
"DAL","DELTA AIR LINES INC","247361702","B1W9D46",0.0006400341143999743,"-",7794235,"USD"
"DELL","DELL TECHNOLOGIES  C","24703L202","BHKD3S6",0.0006355642819278986,"-",3790441,"USD"
"IQV","IQVIA HOLDINGS INC","46266C105","BDR73G1",0.0006355443273186484,"-",2032705,"USD"
"EXR","EXTRA SPACE STORAGE INC","30225T102","B02HWR9",0.0006320822026137146,"-",2577223,"USD"
"AVB","AVALONBAY COMMUNITIES INC","053484101","2131179",0.0006218853972867918,"-",1726894,"USD"
"EFX","EQUIFAX INC","294429105","2319146",0.0006215661235387863,"-",1507940,"USD"
"MTB","M + T BANK CORP","55261F104","2340168",0.0006179842711783506,"-",2017184,"USD"
"ROK","ROCKWELL AUTOMATION INC","773903109","2754060",0.000617834611608973,"-",1372473,"USD"
"FANG","DIAMONDBACK ENERGY INC","25278X109","B7Y8YR3",0.000614522146473417,"-",2271874,"USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","609839105","B01Z7J1",0.0006129357550380151,"-",581034,"USD"
