"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.07180293492132414,"-",86918103,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.0700574796728548,"-",288930540,"USD"
"AAPL","APPLE INC","037833100","2046251",0.06805318162352005,"-",169795164,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03677267907282222,"-",106926746,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.024245936344644323,"-",25735383,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.022588720003587196,"-",68934104,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.019082419232255263,"-",57713303,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.01617262668384787,"-",5148845,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.016157266429495668,"-",21276733,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.015409667339819392,"-",9324976,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012248096706880547,"-",33806969,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.01106873937972251,"-",32425322,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010868515712404443,"-",52795537,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.010062607696271954,"-",10816074,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009390208809499133,"-",18508838,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008568900512293002,"-",27524747,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008217976238757233,"-",5192692,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008037916032364046,"-",9655195,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007660724222883956,"-",28153592,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007580190459348757,"-",11647378,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.007172418234689297,"-",29635324,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006433444903483116,"-",20646692,"USD"
"WMT","WALMART INC","931142103","2936921",0.006245309306039619,"-",50050150,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006189251882664348,"-",5064415,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005913958099287504,"-",80520341,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005803734515124953,"-",20297737,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005652353454642785,"-",18895488,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005321252414899663,"-",45506843,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0053041109714434265,"-",13017033,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.004913250036591929,"-",16079781,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004881568886572988,"-",18658384,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.004853740308492546,"-",11328210,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.004836658905118469,"-",4517984,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004665824858016964,"-",5670881,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.00453945049175379,"-",5289493,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004512302367937812,"-",42116123,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.004327308868127273,"-",9737348,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004049493401299774,"-",47552750,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004026207856102655,"-",8483072,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0040074753504692195,"-",21402179,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.003928202428659349,"-",20297435,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.003900233757053872,"-",10621661,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.003876627998085242,"-",7339905,"USD"
"GE","GENERAL ELECTRIC CO","369604301","BL59CR9",0.0037074150332020153,"-",12728802,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.003669899988533345,"-",7692622,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.0036590127203019467,"-",49167361,"USD"
"INTU","INTUIT INC","461202103","2459020",0.003646804570263062,"-",3278312,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.003639960000896999,"-",5961798,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0034955535966255716,"-",6259644,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.0034637423597619534,"-",18155507,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.003459369440444747,"-",12918533,"USD"
"PFE","PFIZER INC","717081103","2684703",0.003415770334117354,"-",66034561,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0033878717092743946,"-",10708034,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.003285023048536973,"-",23995114,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.00325999634095726,"-",46370089,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0032564239560688322,"-",4116055,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0031904499124570575,"-",24067333,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0031854765923182656,"-",2399059,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.003184796138053804,"-",3814024,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0030753630816396722,"-",3760141,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0030509567882422628,"-",15527430,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0030092189244617816,"-",7710009,"USD"
"LRCX","LAM RESEARCH CORP","512807108","2502247",0.0029807299054775984,"-",1534240,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0029624376937799905,"-",7129170,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.002944175502123463,"-",408121,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0028694356065165545,"-",4671298,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.002860029326978398,"-",13786534,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0028551760870039232,"-",6727479,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0028195122782018046,"-",49479005,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.002781486892834788,"-",6691591,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.002768838448860074,"-",2747186,"USD"
"T","AT+T INC","00206R102","2831811",0.0027641853424927947,"-",83619638,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0027006829489298763,"-",3013622,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0027000425213868527,"-",13331512,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.002611383333399544,"-",14661053,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.002605859645840967,"-",6841490,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0025394152882522846,"-",5800158,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0025379543129197624,"-",3954961,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.00250980552106781,"-",14244859,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0025094652939355784,"-",22271314,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0024661663880189777,"-",17129141,"USD"
"KLAC","KLA CORP","482480100","2480138",0.0024564599080700287,"-",1581952,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002390015550481346,"-",17407699,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.0023771469595387186,"-",15560545,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0023743050623165523,"-",1236327,"USD"
"BLK","BLACKROCK INC","09247X101","2494504",0.0023549421358204526,"-",1635422,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0023273537180686457,"-",4742883,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0022718066353917214,"-",10805849,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.002268684551119482,"-",6711102,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.002260168866133342,"-",5766798,"USD"
"-","US DOLLAR","999USDZ92","-",0.002250022092248564,"-",1202720009.15,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.0022065330594051285,"-",3689770,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0021855590573711106,"-",4810243,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0021591214078606736,"-",2516850,"USD"
"DE","DEERE + CO","244199105","2261203",0.0021546784417809483,"-",3047373,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.002139348207469825,"-",3422287,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.002134464947454271,"-",8458381,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.002002036539573454,"-",6111357,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0019905688838811903,"-",5452110,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.0019889277883021928,"-",13249685,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.001960558849482326,"-",320952,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.0019519831244140275,"-",1778922,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.0019485108063291975,"-",15757229,"USD"
"FI","FISERV INC","337738108","2342034",0.0019468597040698402,"-",7019196,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.0019246648870319338,"-",8418339,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0018780437632358988,"-",12757415,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0018466327935866707,"-",23796902,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.0018305020248467676,"-",3181599,"USD"
"ANET","ARISTA NETWORKS INC","040413106","BN33VM5",0.0018236174287592655,"-",2939036,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.001801622745328554,"-",13959038,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0017323965305998633,"-",20684149,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0017209388815879593,"-",5369507,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.0017117927757391558,"-",14572623,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0017074999098648268,"-",9013625,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.0017070095825271992,"-",9629184,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0017004351935308493,"-",1537800,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0016939008312559384,"-",6694168,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0016814525208884198,"-",14727120,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0016647213513269325,"-",2667673,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.0016136772748118916,"-",4286703,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.0016021896057589087,"-",647020,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.0015714590903741427,"-",1095751,"USD"
"NXPI","NXP SEMICONDUCTORS NV","N6596X109","B505PN7",0.0015534970991284071,"-",3014497,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.0015480634716930678,"-",2754184,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.0015414890826967174,"-",4211714,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.0015368960164115963,"-",3735397,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.0015187739182801047,"-",6816468,"USD"
"FCX","FREEPORT MCMORAN INC","35671D857","2352118",0.0015060854475839526,"-",16775521,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.0014868726212932492,"-",1502717,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.0014744943576882493,"-",2316513,"USD"
"BDX","BECTON DICKINSON AND CO","075887109","2087807",0.0014704116321014745,"-",3388328,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.001460885272399001,"-",5397397,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0014471160802239967,"-",2644385,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0014433335550480147,"-",12536823,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.001431665765748556,"-",3180697,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.0014138838947492958,"-",1840564,"USD"
"CSX","CSX CORP","126408103","2160753",0.0014064689446027275,"-",23111261,"USD"
"ABNB","AIRBNB INC CLASS A","009066101","BMGYYH4",0.0013897377750412398,"-",5084646,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0013884369065944736,"-",2601286,"USD"
"MPC","MARATHON PETROLEUM CORP","56585A102","B3K3L40",0.0013736670463834952,"-",4306336,"USD"
"SLB","SCHLUMBERGER LTD","806857108","2779201",0.001364891187708002,"-",16653426,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.0013644508937721734,"-",1941151,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.0013537337391068903,"-",6667476,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0013410052416892994,"-",2967825,"USD"
"USB","US BANCORP","902973304","2736035",0.0013374028367597924,"-",18209140,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.0013225429164255766,"-",4658617,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0013107750603225208,"-",1654759,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.0013081232900271893,"-",1010520,"USD"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.0012978964626995338,"-",2885070,"USD"
"PSX","PHILLIPS 66","718546104","B78C4Y8",0.0012960152067919021,"-",5032071,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.0012941139375235514,"-",2341585,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.0012889705038186445,"-",691923,"USD"
"ROP","ROPER TECHNOLOGIES INC","776696106","2749602",0.0012728397350787414,"-",1243447,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.0012585902222464695,"-",6476964,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.0012552279776455965,"-",2698982,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.0012291405619477508,"-",2519450,"USD"
"MMM","3M CO","88579Y101","2595708",0.001228350034199331,"-",6466408,"USD"
"PCAR","PACCAR INC","693718108","2665861",0.0012257883240272373,"-",6117911,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.0012043039812948727,"-",13509802,"USD"
"CARR","CARRIER GLOBAL CORP","14448C104","BK4N0D7",0.0011745941473068006,"-",9811878,"USD"
"HLT","HILTON WORLDWIDE HOLDINGS IN","43300A203","BYVMW06",0.001168390005483761,"-",2950995,"USD"
"EW","EDWARDS LIFESCIENCES CORP","28176E108","2567116",0.0011633466385824512,"-",7093115,"USD"
"AIG","AMERICAN INTERNATIONAL GROUP","026874784","2027342",0.0011321858359422167,"-",8210510,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0011257615471512627,"-",4454508,"USD"
"VLO","VALERO ENERGY CORP","91913Y100","2041364",0.0011159850204397954,"-",3981684,"USD"
"WMB","WILLIAMS COS INC","969457100","2967181",0.0011060884135640112,"-",14239946,"USD"
"MCHP","MICROCHIP TECHNOLOGY INC","595017104","2592174",0.0010986434433763637,"-",6327621,"USD"
"NSC","NORFOLK SOUTHERN CORP","655844108","2641894",0.0010975627218975117,"-",2644640,"USD"
"SPG","SIMON PROPERTY GROUP INC","828806109","2812452",0.0010839936633297025,"-",3815333,"USD"
"ROST","ROSS STORES INC","778296103","2746711",0.0010768388868724872,"-",3951999,"USD"
"AZO","AUTOZONE INC","053332102","2065955",0.0010647107902764807,"-",202291,"USD"
"TFC","TRUIST FINANCIAL CORP","89832Q109","BKP7287",0.0010584666217320021,"-",15560719,"USD"
"MRNA","MODERNA INC","60770K107","BGSXTS3",0.001052782827287669,"-",3874893,"USD"
"JCI","JOHNSON CONTROLS INTERNATION","G51502105","BY7QL61",0.001051932259457091,"-",7962267,"USD"
"DLR","DIGITAL REALTY TRUST INC","253868103","B03GQS4",0.0010495606762118321,"-",3776939,"USD"
"SRE","SEMPRA","816851109","2138158",0.0010489402620295284,"-",7364003,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.0010486900950205348,"-",3181951,"USD"
"ADSK","AUTODESK INC","052769106","2065159",0.001043386554429872,"-",2499911,"USD"
"TRV","TRAVELERS COS INC/THE","89417E109","2769503",0.0010348108293615735,"-",2671294,"USD"
"KMB","KIMBERLY CLARK CORP","494368103","2491839",0.0010309082240212745,"-",3952212,"USD"
"NEM","NEWMONT CORP","651639106","2636607",0.0010240836680159308,"-",13496324,"USD"
"TEL","TE CONNECTIVITY LTD","H84989104","B62B7C3",0.0010213618509580813,"-",3626159,"USD"
"F","FORD MOTOR CO","345370860","2615468",0.0010197507754201628,"-",45652890,"USD"
"AEP","AMERICAN ELECTRIC POWER","025537101","2026242",0.0010113351572376204,"-",6150137,"USD"
"CPRT","COPART INC","217204106","2208073",0.0010109849234250293,"-",10184880,"USD"
"AFL","AFLAC INC","001055102","2026361",0.0010058014629986834,"-",6157791,"USD"
"OKE","ONEOK INC","682680103","2130109",0.0010052811156199767,"-",6822735,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.001000007595070393,"-",6935807,"USD"
"PSA","PUBLIC STORAGE","74460D109","2852533",0.0009794238535704052,"-",1852585,"USD"
"BK","BANK OF NEW YORK MELLON CORP","064058100","B1Z77F6",0.0009725192441221835,"-",8886319,"USD"
"O","REALTY INCOME CORP","756109104","2724193",0.0009671156367279233,"-",9713594,"USD"
"DXCM","DEXCOM INC","252131107","B0796X4",0.0009620822765069733,"-",4518644,"USD"
"HUM","HUMANA INC","444859102","2445063",0.0009620422497855344,"-",1436048,"USD"
"SMCI","SUPER MICRO COMPUTER INC","86800U104","B1VQR35",0.0009599608602707082,"-",589065,"USD"
"DHI","DR HORTON INC","23331A109","2250687",0.0009375358895845278,"-",3493302,"USD"
"AMP","AMERIPRISE FINANCIAL INC","03076C106","B0J7D57",0.0009360949276127251,"-",1172096,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.0009333230771530767,"-",5077020,"USD"
"D","DOMINION ENERGY INC","25746U109","2542049",0.0009281996568088891,"-",9788055,"USD"
"URI","UNITED RENTALS INC","911363109","2134781",0.0009232163299897378,"-",786029,"USD"
"MET","METLIFE INC","59156R108","2573209",0.0009227560226931898,"-",7183876,"USD"
"ALL","ALLSTATE CORP","020002101","2019952",0.0009213250674017468,"-",3062117,"USD"
"IDXX","IDEXX LABORATORIES INC","45168D104","2459202",0.0009209648269087961,"-",972676,"USD"
"LHX","L3HARRIS TECHNOLOGIES INC","502431109","BK9DTN5",0.0009088467369931493,"-",2216305,"USD"
"STZ","CONSTELLATION BRANDS INC A","21036P108","2170473",0.0009002610052444912,"-",1889962,"USD"
"PRU","PRUDENTIAL FINANCIAL INC","744320102","2819118",0.000900150931760534,"-",4221863,"USD"
"GWW","WW GRAINGER INC","384802104","2380863",0.0008901142313597135,"-",516574,"USD"
"PWR","QUANTA SERVICES INC","74762E102","2150204",0.0008807179585019162,"-",1701388,"USD"
"AME","AMETEK INC","031100100","2089212",0.0008763550458650691,"-",2697778,"USD"
"OTIS","OTIS WORLDWIDE CORP","68902V107","BK531S8",0.0008695304898597255,"-",4770056,"USD"
"HES","HESS CORP","42809H107","2023748",0.0008671989333359058,"-",3234545,"USD"
"OXY","OCCIDENTAL PETROLEUM CORP","674599105","2655408",0.0008638466954153924,"-",7721666,"USD"
"PAYX","PAYCHEX INC","704326107","2674458",0.0008632462945938079,"-",3761595,"USD"
"DOW","DOW INC","260557103","BHXCF84",0.0008602943238876843,"-",8202968,"USD"
"PCG","P G + E CORP","69331C108","2689560",0.0008580428208067425,"-",24967563,"USD"
"IQV","IQVIA HOLDINGS INC","46266C105","BDR73G1",0.0008578026604781086,"-",2143044,"USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","609839105","B01Z7J1",0.000855391050511411,"-",559655,"USD"
"YUM","YUM  BRANDS INC","988498101","2098876",0.0008478260001594464,"-",3283759,"USD"
"COR","CENCORA INC","03073E105","2795393",0.0008452742966677124,"-",1945608,"USD"
"FTNT","FORTINET INC","34959E109","B5B2106",0.0008399007093145312,"-",7454042,"USD"
"RSG","REPUBLIC SERVICES INC","760759100","2262530",0.0008386598809499233,"-",2391805,"USD"
"LEN","LENNAR CORP A","526057104","2511920",0.0008385898341874053,"-",2891247,"USD"
"MSCI","MSCI INC","55354G100","B2972D2",0.0008385898341874053,"-",925618,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.0008370287920512855,"-",4737136,"USD"
"KMI","KINDER MORGAN INC","49456B101","B3NQ4P8",0.0008361281908189089,"-",22618511,"USD"
"A","AGILENT TECHNOLOGIES INC","00846U101","2520153",0.0008358780238099153,"-",3421967,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.0008316251846570252,"-",1697661,"USD"
"NUE","NUCOR CORP","670346105","2651086",0.0008289934277224132,"-",2875195,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.0008157145628850365,"-",6645785,"USD"
"CNC","CENTENE CORP","15135B101","2807061",0.0008062282299040016,"-",6247580,"USD"
"CMI","CUMMINS INC","231021106","2240202",0.0008060681230182458,"-",1593589,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.0008048072812929184,"-",4338845,"USD"
"FAST","FASTENAL CO","311900104","2332262",0.0008043870007178092,"-",6688034,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.0008023756579655012,"-",2762085,"USD"
"PEG","PUBLIC SERVICE ENTERPRISE GP","744573106","2707677",0.0007981528388536904,"-",5827667,"USD"
"CTVA","CORTEVA INC","22052L104","BK73B42",0.0007952909282708044,"-",8241761,"USD"
"MNST","MONSTER BEVERAGE CORP","61174X109","BZ07BW4",0.0007880661050510712,"-",8646302,"USD"
"KDP","KEURIG DR PEPPER INC","49271V100","BD3W133",0.0007766084560391672,"-",12188127,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.0007746471466886579,"-",1346639,"USD"
"SYY","SYSCO CORP","871829107","2868165",0.0007739366723831162,"-",5823480,"USD"
"EXC","EXELON CORP","30161N101","2670519",0.0007718452761879302,"-",11651506,"USD"
"MLM","MARTIN MARIETTA MATERIALS","573284106","2572079",0.0007684630182263378,"-",723444,"USD"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.0007554243137175949,"-",22395988,"USD"
"DD","DUPONT DE NEMOURS INC","26614N102","BK0VN47",0.0007534630043670855,"-",5029368,"USD"
"FANG","DIAMONDBACK ENERGY INC","25278X109","B7Y8YR3",0.000746168134384834,"-",2095372,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.0007457578604900846,"-",289075,"USD"
"BIIB","BIOGEN INC","09062X103","2455965",0.0007410046873192075,"-",1693861,"USD"
"VMC","VULCAN MATERIALS CO","929160109","2931205",0.0007390133579276189,"-",1555539,"USD"
