"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.06810676431967877,"-",183025769,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06041616659442214,"-",90574052,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.059873083023693846,"-",298381059,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03844061724759153,"-",114917259,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.027121783482694947,"-",26681238,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.019870688962378646,"-",22332292,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.01986898290934939,"-",71068047,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.018660618472557552,"-",57109800,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.0163249720139959,"-",57597912,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.014456534662492975,"-",34094705,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.014033662980358309,"-",34067193,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.013708016367054656,"-",9599961,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.012015492039012823,"-",20997043,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010443279368747607,"-",53036006,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.009879942653870844,"-",11212593,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009061915168638203,"-",9922529,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.008529806208039638,"-",5210180,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008383714193376482,"-",5408343,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008183068389450323,"-",29333869,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.00811879708176337,"-",28569220,"USD"
"WMT","WALMART INC","931142103","2936921",0.007747396321137086,"-",52853605,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.0077008539972687785,"-",21508742,"USD"
