"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NVDA","NVIDIA CORP","67066G104","2379504",0.07790417347876295,"-",287706401,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06715839978479266,"-",87646105,"USD"
"AAPL","APPLE INC","037833100","2046251",0.0662933369573629,"-",174986129,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03785619950953106,"-",114433638,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.028308817434316742,"-",25574153,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.02707743807576798,"-",55458512,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.02492440700323232,"-",68587998,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.02183535006096697,"-",33086639,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.020034191537929527,"-",55060951,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.016072869727674886,"-",21621079,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.015240236033013915,"-",32421484,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.010144183854489414,"-",20027924,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.010140133953565353,"-",9373551,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.008999528236417975,"-",5009873,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.00854861266653796,"-",50263808,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008233428628366587,"-",9732565,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.008226426090315625,"-",19538692,"USD"
"WMT","WALMART INC","931142103","2936921",0.007942793373875302,"-",51748892,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007678652052522707,"-",28393809,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.007140962866538228,"-",26813030,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.007138119955791043,"-",5228515,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.0071052618926288275,"-",11730087,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006920592395566871,"-",20827096,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.006313167107710188,"-",27615709,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.006270752874387255,"-",80338650,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.005487885080490185,"-",10677307,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.0054659996552995655,"-",12501771,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005278756575876999,"-",22710728,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004760089954085097,"-",37765094,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004707451217197723,"-",46684288,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.00459667744931175,"-",19131535,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.004575141153511136,"-",10981422,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.004490133134607555,"-",45661888,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.0044535144491587115,"-",18350318,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.004273064430153104,"-",3568787,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.00411299359239838,"-",11269817,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004066599284029387,"-",20517445,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.003921969940438327,"-",5527809,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0038782689159350893,"-",5522774,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.003844562967111433,"-",15779229,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.0037952459469918244,"-",8412281,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.003644731279397817,"-",24583205,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0036223171725594753,"-",21194460,"USD"
"T","AT+T INC","00206R102","2831811",0.003523054699418249,"-",84290604,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.0034451689200707767,"-",29444227,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.003437617750121233,"-",2453802,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0034318820529997173,"-",14301339,"USD"
"INTU","INTUIT INC","461202103","2459020",0.003401328243811537,"-",3288215,"USD"
"APP","APPLOVIN CORP CLASS A","03831W108","BMV3LG4",0.003384849336603286,"-",3191114,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.003368370429395035,"-",16138615,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0033333278137639296,"-",21700431,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.003261257532541403,"-",6398353,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.0032195116326221955,"-",13192088,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.0032007583968161955,"-",49701406,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.00312922677236682,"-",12713526,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.003103550799513286,"-",382104,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0030623136309909436,"-",4451148,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.002971360437331843,"-",1697512,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0029237790890368326,"-",10716427,"USD"
