"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.06740102704011157,"-",190275949,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.062336201303248025,"-",308781827,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.060338058706209396,"-",93589722,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03869174238380682,"-",117803381,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.02766560995032126,"-",27442100,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.020196663052731652,"-",73553415,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.0197013475912674,"-",23073906,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.019075629077403105,"-",58794690,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.01666246215552223,"-",59911236,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.014581997128150948,"-",35156589,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.013668595391719031,"-",35441163,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.01338802670032517,"-",9918927,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.011976597775357149,"-",21754645,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010272882696260421,"-",55329562,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.009393412570532046,"-",11585655,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009034133749443684,"-",10319143,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008365668010299079,"-",5577833,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.00826294258550328,"-",29648188,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.008196720409261454,"-",5381362,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.0081879748392954,"-",30310299,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007817118644693618,"-",22247300,"USD"
"WMT","WALMART INC","931142103","2936921",0.007738548604220541,"-",54645047,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007289142381891603,"-",12504910,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005700790776637732,"-",84025896,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005599826473482695,"-",48799404,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005578632975555802,"-",12033628,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005480580526931797,"-",21036150,"USD"
