"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.0030725873146268184,"-",4589396,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0030192070557693903,"-",8999860,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002997360579375359,"-",20446875,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.002987493137449333,"-",6445469,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0029175103571362484,"-",7801901,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0028344677272151885,"-",13488397,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.002824310066408985,"-",1746565,"USD"
"C","CITIGROUP INC","172967424","2297907",0.002813321779152619,"-",22521727,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.002760962290149608,"-",24674287,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.002702217985782697,"-",14967460,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0026819126717178825,"-",7250308,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.0026744970789519744,"-",3312139,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0026342567300832614,"-",4881378,"USD"
"PFE","PFIZER INC","717081103","2684703",0.002623788835301696,"-",67987990,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.0026232784503744874,"-",9750955,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.002610999189478713,"-",4122829,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.002608847566746364,"-",45249566,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0025707488330624076,"-",4741316,"USD"
"DE","DEERE + CO","244199105","2261203",0.0025700583122785373,"-",3038819,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0025321697370940185,"-",6774164,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.0024836031086284964,"-",7943365,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0024312536271730773,"-",7642456.24,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.002416102200118307,"-",7677996,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.002312964414631871,"-",5752421,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.0023062193275546483,"-",2954627,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.0022827115982602918,"-",3080421,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.002254890615953646,"-",5900953,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.002155295502314891,"-",15305836,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.00215343409846272,"-",15398172,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0021508821738266785,"-",4470288,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.0021400740224269744,"-",13364754,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0021364012524605932,"-",5951286,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.00213146753149758,"-",14526895,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.002080499091609901,"-",15382084,"USD"
"KLAC","KLA CORP","482480100","2480138",0.0020634462305125904,"-",1594077,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.002061644871945973,"-",4330077,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.002044001565540715,"-",6905038,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.0020231858665486924,"-",8779832,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0020164407794714696,"-",20362505,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0019995080089452665,"-",11128572,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0019824951780383245,"-",5604708,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.001966142845272476,"-",2512766,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.001950761244623082,"-",13624585,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0019390624214876617,"-",2690179,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0019335282476691093,"-",13164412,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.0019283543455638809,"-",3759967,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.001917586224354546,"-",12412854,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0019057472955528328,"-",24370317,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.0018454217986663363,"-",7306804,"USD"
"FI","FISERV INC","337738108","2342034",0.0018295898583752881,"-",6836717,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0017819539318358513,"-",1502989,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0017733274258112724,"-",9306608,"USD"
"INTC","INTEL CORP","458140100","2463247",0.001761218293224567,"-",51932592,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0017502800437061627,"-",2781572,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.001729274201309886,"-",4379851,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.0017256714841766513,"-",3050361,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.0017205276047141992,"-",15512278,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.001715363710156563,"-",1546337,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.0017113106533816738,"-",1167234,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.001699311603818484,"-",3283404,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.0016410076315456355,"-",2778632,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.001635253291680052,"-",672505,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.0016347629218480286,"-",8112310,"USD"
"MMM","3M CO","88579Y101","2595708",0.0016151581361146764,"-",6525856,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.0015804819837072924,"-",3289244,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0015725259833713988,"-",15124597,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.0015614976659246637,"-",690875,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.0015599965337858158,"-",2593284,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.001543704246305521,"-",4119503,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.0014902339195197625,"-",9754804,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.0014824080173025695,"-",1860774,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0014822278814459076,"-",5382642,"USD"
"WMB","WILLIAMS COS INC","969457100","2967181",0.0014790855115019198,"-",14655300,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.00146044145033743,"-",14198846,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.001430478852846028,"-",1858024,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0014143266710320258,"-",11891198,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.0014123651917039312,"-",8769139,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.0014038687837980525,"-",2003721,"USD"
"DASH","DOORDASH INC   A","25809K105","BN13P03",0.0014026678780869745,"-",4078148,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0013895980209314063,"-",3050195,"USD"
"HWM","HOWMET AEROSPACE INC","443201108","BKLJ8V2",0.00138055119790795,"-",4868594,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.0013783895676280093,"-",4759007,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.001358094261110787,"-",16291850,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.0013541913175497827,"-",2149321,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.0013512991362956029,"-",6778438,"USD"
"USB","US BANCORP","902973304","2736035",0.0013487972493975231,"-",18740371,"USD"
"JCI","JOHNSON CONTROLS INTERNATION","G51502105","BY7QL61",0.001340751181133299,"-",7934914,"USD"
"FTNT","FORTINET INC","34959E109","B5B2106",0.0013269307579083067,"-",7626219,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0013215767199464164,"-",3021111,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.001303282922947658,"-",3210481,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0012943161603049403,"-",1635586,"USD"
"ADSK","AUTODESK INC","052769106","2065159",0.0012839983787372598,"-",2577363,"USD"
"BK","BANK OF NEW YORK MELLON CORP","064058100","B1Z77F6",0.0012753518576174964,"-",8626507,"USD"
"AZO","AUTOZONE INC","053332102","2065955",0.0012576585134742772,"-",201741,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0012427172449189453,"-",1261183,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.0012422068599917372,"-",2974979,"USD"
"TRV","TRAVELERS COS INC/THE","89417E109","2769503",0.0012416764599693442,"-",2725401,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.0012399051240455038,"-",6742776,"USD"
"ROP","ROPER TECHNOLOGIES INC","776696106","2749602",0.0012179385570803645,"-",1285382,"USD"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.0012114336511453573,"-",2750686,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0012093921114365242,"-",2673003,"USD"
"HLT","HILTON WORLDWIDE HOLDINGS IN","43300A203","BYVMW06",0.0012075407151319454,"-",2892180,"USD"
"CSX","CSX CORP","126408103","2160753",0.001206089620731059,"-",23115297,"USD"
"NEM","NEWMONT CORP","651639106","2636607",0.0012005854695552839,"-",13644718,"USD"
"-","US DOLLAR","999USDZ92","-",0.0011767174685476038,"-",706788694.92,"USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","03769M106","BN44JF6",0.0011732048193427,"-",5358348,"USD"
"CARR","CARRIER GLOBAL CORP","14448C104","BK4N0D7",0.0011480858748859804,"-",9707109,"USD"
"FCX","FREEPORT MCMORAN INC","35671D857","2352118",0.0011182934057036476,"-",17271741,"USD"
"ABNB","AIRBNB INC CLASS A","009066101","BMGYYH4",0.0011115082884360556,"-",5188619,"USD"
"VST","VISTRA CORP","92840M102","BZ8VJQ8",0.001106124227831388,"-",4092057,"USD"
"NSC","NORFOLK SOUTHERN CORP","655844108","2641894",0.0010987586728034417,"-",2721047,"USD"
"AXON","AXON ENTERPRISE INC","05464C101","BDT5S35",0.0010893315629714774,"-",871241,"USD"
"ALL","ALLSTATE CORP","020002101","2019952",0.0010865995024787745,"-",3184788,"USD"
"AEP","AMERICAN ELECTRIC POWER","025537101","2026242",0.0010843177816277259,"-",6405311,"USD"
"KMI","KINDER MORGAN INC","49456B101","B3NQ4P8",0.0010817458418964998,"-",23246569,"USD"
"DLR","DIGITAL REALTY TRUST INC","253868103","B03GQS4",0.001073899924584122,"-",3803708,"USD"
"COIN","COINBASE GLOBAL INC  CLASS A","19260Q107","BMC9P69",0.0010662741733187752,"-",2518583,"USD"
"TFC","TRUIST FINANCIAL CORP","89832Q109","BKP7287",0.001036021356947196,"-",15817985,"USD"
"RSG","REPUBLIC SERVICES INC","760759100","2262530",0.0010321784586717455,"-",2440075,"USD"
"WDAY","WORKDAY INC CLASS A","98138H101","B8K6ZD1",0.0010273948509226174,"-",2572327,"USD"
"AFL","AFLAC INC","001055102","2026361",0.0010102218992541984,"-",5949420,"USD"
"PAYX","PAYCHEX INC","704326107","2674458",0.0010069194085487333,"-",3852459,"USD"
"PWR","QUANTA SERVICES INC","74762E102","2150204",0.0010041973556036228,"-",1772341,"USD"
"MPC","MARATHON PETROLEUM CORP","56585A102","B3K3L40",0.0010029664272497676,"-",3798142,"USD"
"COR","CENCORA INC","03073E105","2795393",0.0009988633327369168,"-",2074629,"USD"
"NXPI","NXP SEMICONDUCTORS NV","N6596X109","B505PN7",0.0009985831214043318,"-",3056890,"USD"
"OKE","ONEOK INC","682680103","2130109",0.0009976023817402846,"-",7435243,"USD"
"BDX","BECTON DICKINSON AND CO","075887109","2087807",0.000994159785368527,"-",3451448,"USD"
"SPG","SIMON PROPERTY GROUP INC","828806109","2812452",0.0009886256115499749,"-",3683463,"USD"
"PCAR","PACCAR INC","693718108","2665861",0.0009866140944839188,"-",6300935,"USD"
"AIG","AMERICAN INTERNATIONAL GROUP","026874784","2027342",0.0009824209320427374,"-",7131795,"USD"
"SRE","SEMPRA","816851109","2138158",0.0009819906074962676,"-",7610689,"USD"
"AMP","AMERIPRISE FINANCIAL INC","03076C106","B0J7D57",0.0009817804489968289,"-",1156044,"USD"
"O","REALTY INCOME CORP","756109104","2724193",0.0009772570374851008,"-",10510047,"USD"
"CTVA","CORTEVA INC","22052L104","BK73B42",0.0009647375954471103,"-",8240392,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.0009629662595232698,"-",2663608,"USD"
"GWW","WW GRAINGER INC","384802104","2380863",0.000959393565032812,"-",533044,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.0009583627876308033,"-",11960032,"USD"
"TEL","TE CONNECTIVITY PLC","G87052109","BRC3N84",0.0009570818215389864,"-",3586401,"USD"
"PSA","PUBLIC STORAGE","74460D109","2852533",0.0009533890364774209,"-",1895171,"USD"
"FAST","FASTENAL CO","311900104","2332262",0.0009514475722445111,"-",13780589,"USD"
"KMB","KIMBERLY CLARK CORP","494368103","2491839",0.0009470842814942601,"-",3986988,"USD"
"SLB","SCHLUMBERGER LTD","806857108","2779201",0.0009413899869142308,"-",16838680,"USD"
"PSX","PHILLIPS 66","718546104","B78C4Y8",0.0009325333072950289,"-",4966933,"USD"
"URI","UNITED RENTALS INC","911363109","2134781",0.0009308220166567423,"-",785092,"USD"
"D","DOMINION ENERGY INC","25746U109","2542049",0.0009286804014719862,"-",10102868,"USD"
"ROST","ROSS STORES INC","778296103","2746711",0.00092239566158401,"-",3965883,"USD"
"LHX","L3HARRIS TECHNOLOGIES INC","502431109","BK9DTN5",0.000920914544540347,"-",2263547,"USD"
"CPRT","COPART INC","217204106","2208073",0.0009137391329166544,"-",10544288,"USD"
"EW","EDWARDS LIFESCIENCES CORP","28176E108","2567116",0.0009053428004866991,"-",7093495,"USD"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.000904121879680436,"-",23059785,"USD"
"MET","METLIFE INC","59156R108","2573209",0.0009035914796580432,"-",6959030,"USD"
"KR","KROGER CO","501044101","2497406",0.0009022704833758572,"-",8006264,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.0008933937886614706,"-",1698362,"USD"
"MNST","MONSTER BEVERAGE CORP","61174X109","BZ07BW4",0.0008905416375976597,"-",8387979,"USD"
"KDP","KEURIG DR PEPPER INC","49271V100","BD3W133",0.000889480837552874,"-",16323344,"USD"
"CMI","CUMMINS INC","231021106","2240202",0.0008873692450108948,"-",1649934,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.0008797735163883249,"-",5507958,"USD"
"MSCI","MSCI INC","55354G100","B2972D2",0.0008743194029505112,"-",933310,"USD"
"EXC","EXELON CORP","30161N101","2670519",0.000867684398896804,"-",12041880,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.0008671640064220035,"-",5227412,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.0008477293489977207,"-",6367207,"USD"
"IDXX","IDEXX LABORATORIES INC","45168D104","2459202",0.0008433460431522849,"-",984873,"USD"
"AME","AMETEK INC","031100100","2089212",0.0008289351746193462,"-",2782020,"USD"
"VLO","VALERO ENERGY CORP","91913Y100","2041364",0.0008046568641603811,"-",3807706,"USD"
"YUM","YUM  BRANDS INC","988498101","2098876",0.0007999533167919914,"-",3356525,"USD"
"CTSH","COGNIZANT TECH SOLUTIONS A","192446102","2257019",0.0007964006373967181,"-",5945238,"USD"
"XEL","XCEL ENERGY INC","98389B100","2614807",0.0007926177844068217,"-",6906774,"USD"
"F","FORD MOTOR CO","345370860","2615468",0.0007922374975983137,"-",46789913,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.0007900258295804112,"-",292927,"USD"
"CHTR","CHARTER COMMUNICATIONS INC A","16119P108","BZ6VT82",0.0007847818746420362,"-",1157085,"USD"
"PEG","PUBLIC SERVICE ENTERPRISE GP","744573106","2707677",0.0007790375423240454,"-",5992088,"USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWRE","874054109","2122117",0.000773343247744016,"-",2034345,"USD"
"GLW","CORNING INC","219350105","2224701",0.0007630054510811509,"-",9267896,"USD"
"OTIS","OTIS WORLDWIDE CORP","68902V107","BK531S8",0.0007551195035784038,"-",4766280,"USD"
"HIG","HARTFORD INSURANCE GROUP INC","416515104","2476193",0.000743730914418345,"-",3457032,"USD"
"PCG","P G + E CORP","69331C108","2689560",0.000739797948214564,"-",26293115,"USD"
"CAH","CARDINAL HEALTH INC","14149Y108","2175672",0.0007382167556949776,"-",2895605,"USD"
"CBRE","CBRE GROUP INC   A","12504L109","B6WVMH3",0.0007315517289984933,"-",3552737,"USD"
"PRU","PRUDENTIAL FINANCIAL INC","744320102","2819118",0.0007289197439817135,"-",4255226,"USD"
"BKR","BAKER HUGHES CO","05722G100","BDHLTQ5",0.0007267681212493651,"-",11901087,"USD"
"HES","HESS CORP","42809H107","2023748",0.0007254571325147713,"-",3324519,"USD"
"RMD","RESMED INC","761152107","2732903",0.000719482626602157,"-",1765626,"USD"
"DELL","DELL TECHNOLOGIES  C","24703L202","BHKD3S6",0.0007102956979124085,"-",3749998,"USD"
"ED","CONSOLIDATED EDISON INC","209115104","2216850",0.0007087945657735607,"-",4169340,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.0007079639393233983,"-",1346773,"USD"
"ROK","ROCKWELL AUTOMATION INC","773903109","2754060",0.0007062226260423349,"-",1357887,"USD"
"ETR","ENTERGY CORP","29364G103","2317087",0.0007021895843626305,"-",5155456,"USD"
"SYY","SYSCO CORP","871829107","2868165",0.0007001180220110204,"-",5880622,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.0006976761803984947,"-",4506909,"USD"
"EA","ELECTRONIC ARTS INC","285512109","2310194",0.0006971457803761019,"-",2850887,"USD"
"TRGP","TARGA RESOURCES CORP","87612G101","B55PZY3",0.0006957547312607695,"-",2622701,"USD"
"EBAY","EBAY INC","278642103","2293819",0.0006944437425261757,"-",5761270,"USD"
"VMC","VULCAN MATERIALS CO","929160109","2931205",0.000694103485908037,"-",1588048,"USD"
"WAB","WABTEC CORP","929740108","2955733",0.000688389176232823,"-",2053717,"USD"
"NDAQ","NASDAQ INC","631103108","2965107",0.0006840459005777567,"-",4977212,"USD"
"DXCM","DEXCOM INC","252131107","B0796X4",0.000680253040040268,"-",4697531,"USD"
"MLM","MARTIN MARIETTA MATERIALS","573284106","2572079",0.0006737581416528531,"-",735086,"USD"
"IT","GARTNER INC","366651107","2372763",0.000667003047028038,"-",920609,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.0006669530092900764,"-",3804384,"USD"
"DHI","DR HORTON INC","23331A109","2250687",0.0006662224583158373,"-",3408828,"USD"
"VICI","VICI PROPERTIES INC","925652109","BYWH073",0.0006655619601747441,"-",12678858,"USD"
"EQT","EQT CORP","26884L109","2319414",0.0006617090543517014,"-",7161312,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.0006604180807122923,"-",4846946,"USD"
"EFX","EQUIFAX INC","294429105","2319146",0.0006510710312610668,"-",1491807,"USD"
"GEHC","GE HEALTHCARE TECHNOLOGY","36266G107","BL6JPG8",0.0006508808878568126,"-",5494728,"USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","609839105","B01Z7J1",0.000648379000958733,"-",574846,"USD"
"NRG","NRG ENERGY INC","629377508","2212922",0.0006330074078569316,"-",2436318,"USD"
"A","AGILENT TECHNOLOGIES INC","00846U101","2520153",0.0006329974003093393,"-",3428989,"USD"
"EXR","EXTRA SPACE STORAGE INC","30225T102","B02HWR9",0.000630255332269044,"-",2549377,"USD"
"CSGP","COSTAR GROUP INC","22160N109","2262864",0.0006260921924706394,"-",5065473,"USD"
"DAL","DELTA AIR LINES INC","247361702","B1W9D46",0.000623910547095514,"-",7710918,"USD"
"GRMN","GARMIN LTD","H2906T109","B3Z5T14",0.000621178486602811,"-",1847718,"USD"
"WTW","WILLIS TOWERS WATSON PLC","G96629103","BDB6Q21",0.0006211584715076263,"-",1199617,"USD"
"MCHP","MICROCHIP TECHNOLOGY INC","595017104","2592174",0.0006178759958973458,"-",6458803,"USD"
"ODFL","OLD DOMINION FREIGHT LINE","679580100","2656423",0.0006112509993912308,"-",2260328,"USD"
"XYL","XYLEM INC","98419M100","B3P2CN8",0.0006092995276107288,"-",2921940,"USD"
"MTB","M + T BANK CORP","55261F104","2340168",0.0006028146367709062,"-",1995569,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.0005887340173085139,"-",6625816,"USD"
"ANSS","ANSYS INC","03662Q105","2045623",0.0005777857602425173,"-",1051867,"USD"
"AVB","AVALONBAY COMMUNITIES INC","053484101","2131179",0.0005745333072750137,"-",1708551,"USD"
