"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.07079082214895945,"-",184638542,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06502952919747496,"-",90266497,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.06104265361125828,"-",298740966,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03588881914444921,"-",113435931,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.025335256140053566,"-",26530577,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.019633587894315203,"-",71148908,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01712768492453797,"-",22244163,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.01642997178428077,"-",56526198,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.016226603461240437,"-",58325863,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.014770581033390023,"-",33692762,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.014152873046927836,"-",9579304,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012240838093983625,"-",34549277,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.010981403723382958,"-",11213128,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.010516905953381648,"-",53949117,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.009394504322969595,"-",20283969,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008349788281739988,"-",28584537,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.008323737786860382,"-",10018161,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.008097044952993676,"-",12040854,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.008025792686176855,"-",5384192,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007940652769692483,"-",29230266,"USD"
"WMT","WALMART INC","931142103","2936921",0.0070820867449560695,"-",52740862,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007031809686345202,"-",21447686,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.0062040918884220825,"-",5211031,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.005889533154017771,"-",30777886,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.00569090308689542,"-",47097417,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.005512019056987748,"-",19407656,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005478296156081957,"-",11765512,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005436097922937937,"-",19651572,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.00543577080485155,"-",81968141,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005058593738577198,"-",20657455,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.004797850885718313,"-",4639392,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.004773346767247086,"-",16682221,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004711888217683328,"-",5838179,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.004672138413852575,"-",5384983,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004477701405837557,"-",7607455,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004451908640359348,"-",8709552,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004366570470489285,"-",48930680,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0041570959431697155,"-",11183882,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.004109049235147855,"-",13169180,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.003998760876688764,"-",21131165,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0039034902121956546,"-",11089091,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.003889543086512395,"-",41339607,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.003875169716049903,"-",5887150,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0038742180997985935,"-",13529547,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.003862858180798583,"-",51125755,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.0038336752824250824,"-",18883213,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0037129587958787203,"-",2501697,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.003619214682455421,"-",7806708,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0035594611120085932,"-",22026601,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.003550609098337555,"-",24952874,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.0035429267796420858,"-",6523536,"USD"
