"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0029274112773038205,"-",25062816,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0028938685812366052,"-",7389000,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.002814731979391126,"-",1774826,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.002781598459401408,"-",46520345,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.0027395312617196676,"-",7924881,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.002729087529455928,"-",7834220,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0027282789195884932,"-",23050596,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.0027108986785824196,"-",20783028,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.002707800631138512,"-",15202103,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0026841560992317067,"-",13746027,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.002667818282994495,"-",3141811,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0026466288075526734,"-",15764877,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.002619009422321609,"-",4181409,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0026056819729402703,"-",9110987,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.002583255226978397,"-",6914107,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.002571272213280264,"-",10047725,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0025513492352211716,"-",5939990,"USD"
"FI","FISERV INC","337738108","2342034",0.0025312508959860094,"-",6933577,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.002478398985975948,"-",7976507,"USD"
"DE","DEERE + CO","244199105","2261203",0.002462947717906647,"-",3100871,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0024602588465402362,"-",24716423,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.002457930439813526,"-",4965230,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.002378862033980963,"-",15629001,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0023505022348953796,"-",4816396,"USD"
"-","US DOLLAR","999USDZ92","-",0.0023083473566256037,"-",1393271597.48,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.002306116372774488,"-",5984984,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.0022846054018432036,"-",13511099,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.002270147847104968,"-",13814078,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0022442528467719277,"-",4572440,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.002182584166520557,"-",8798880,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0021125078921053735,"-",11286801,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.0021046848351951282,"-",6050122,"USD"
"INTC","INTEL CORP","458140100","2463247",0.0021001546714799805,"-",52554342,"USD"
"LRCX","LAM RESEARCH CORP","512807306","BSML4N7",0.002024466839430549,"-",15679837,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0020177836301647606,"-",5697479,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.002017111412323158,"-",2828212,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.002015289604549539,"-",7003237,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0020040957161437216,"-",2570678,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.001982760106388508,"-",20651566,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0019819807233837513,"-",13351393,"USD"
"KLAC","KLA CORP","482480100","2480138",0.0019432746149100238,"-",1629939,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.001931613096701352,"-",4391778,"USD"
"GEV","GE VERNOVA INC","36828A101","BP6H4Y1",0.0018688337956682028,"-",3359119,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0018613224919598605,"-",9416285,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.00180144639261943,"-",3389078,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.0017783961402537518,"-",7215704,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.001762116777741897,"-",2835841,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.0017607820843462511,"-",12589105,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.001756203209193306,"-",14522679,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.001736251004271535,"-",8921160,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.0017276095952062957,"-",16292991,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0017258949525958312,"-",15339666,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.0017061375934252496,"-",2637914,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0017008670158555827,"-",1546591,"USD"
"MMM","3M CO","88579Y101","2595708",0.0016860782233403251,"-",6642408,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.0016777290829018694,"-",4453922,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.00166602859554296,"-",1175664,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.0016470993308149325,"-",3043587,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.001640513544424739,"-",14688970,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.001637055032341131,"-",1568377,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0015918800449279229,"-",2744759,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.0015886066363079451,"-",8227661,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.0015682647398837961,"-",2826272,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.0015635689572801373,"-",704235,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.001558288637422911,"-",685875,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.001493132218225254,"-",9964881,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.001493005568486981,"-",5503196,"USD"
"WMB","WILLIAMS COS INC","969457100","2967181",0.001460758596665174,"-",14863203,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.0014479377462369271,"-",1898606,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.0014338406561383908,"-",3345334,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.001433168438296788,"-",2038441,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0014303821440547833,"-",1284063,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.001420152742117352,"-",6860723,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0014182529960432577,"-",12229024,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.0013977844498808357,"-",1873672,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0013960698072703712,"-",3144531,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.0013938485657068146,"-",4839798,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.0013915591281303417,"-",3277853,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.0013776081723451978,"-",3813327,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0013602181890515646,"-",1670328,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.0013593608677463322,"-",4178262,"USD"
"BDX","BECTON DICKINSON AND CO","075887109","2087807",0.0013533011648843493,"-",3524000,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.0013490340429333067,"-",16620704,"USD"
"USB","US BANCORP","902973304","2736035",0.0013439972802650666,"-",19006776,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0013295786946770686,"-",4649512,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0013205086249592126,"-",2710993,"USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","03769M106","BN44JF6",0.0012954027499184888,"-",5452439,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.001295090996716586,"-",6955196,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0012942336754113537,"-",3074031,"USD"
"FTNT","FORTINET INC","34959E109","B5B2106",0.0012620841264651414,"-",7759700,"USD"
"OKE","ONEOK INC","682680103","2130109",0.0012547092147826315,"-",7569414,"USD"
"ROP","ROPER TECHNOLOGIES INC","776696106","2749602",0.001252146993154494,"-",1307952,"USD"
"BK","BANK OF NEW YORK MELLON CORP","064058100","B1Z77F6",0.0012328085523489692,"-",8868918,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.001231649220129394,"-",2224555,"USD"
"AZO","AUTOZONE INC","053332102","2065955",0.0012254531252415784,"-",205941,"USD"
"TRV","TRAVELERS COS INC/THE","89417E109","2769503",0.001199002814517649,"-",2769371,"USD"
"FCX","FREEPORT MCMORAN INC","35671D857","2352118",0.0011730591027468117,"-",17516999,"USD"
"SLB","SCHLUMBERGER LTD","806857108","2779201",0.0011723966271927685,"-",17225765,"USD"
"CSX","CSX CORP","126408103","2160753",0.0011718705436645578,"-",23522330,"USD"
"ADSK","AUTODESK INC","052769106","2065159",0.0011657426447896585,"-",2622503,"USD"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.0011542564877570572,"-",2813530,"USD"
"HLT","HILTON WORLDWIDE HOLDINGS IN","43300A203","BYVMW06",0.0011476317322166255,"-",2973554,"USD"
"CARR","CARRIER GLOBAL CORP","14448C104","BK4N0D7",0.0011412992453029777,"-",10178240,"USD"
"AEP","AMERICAN ELECTRIC POWER","025537101","2026242",0.0011391072306020996,"-",6496081,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.0011225550840385798,"-",2741792,"USD"
"JCI","JOHNSON CONTROLS INTERNATION","G51502105","BY7QL61",0.0011190186336544968,"-",8148365,"USD"
"TFC","TRUIST FINANCIAL CORP","89832Q109","BKP7287",0.0011072012388448737,"-",16192970,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.001106441340415236,"-",13412865,"USD"
"NEM","NEWMONT CORP","651639106","2636607",0.0011041421605512039,"-",13887049,"USD"
"ABNB","AIRBNB INC CLASS A","009066101","BMGYYH4",0.0011022813836273472,"-",5280279,"USD"
"ALL","ALLSTATE CORP","020002101","2019952",0.001096348330503637,"-",3230028,"USD"
"AFL","AFLAC INC","001055102","2026361",0.0010958904429883428,"-",6098657,"USD"
"KMI","KINDER MORGAN INC","49456B101","B3NQ4P8",0.0010878530557517896,"-",23576451,"USD"
"WDAY","WORKDAY INC CLASS A","98138H101","B8K6ZD1",0.0010868885692834032,"-",2598125,"USD"
"HWM","HOWMET AEROSPACE INC","443201108","BKLJ8V2",0.001083585933800747,"-",4955556,"USD"
"PSX","PHILLIPS 66","718546104","B78C4Y8",0.0010766591673459721,"-",5037624,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.0010753634431005642,"-",3017234,"USD"
"NSC","NORFOLK SOUTHERN CORP","655844108","2641894",0.0010728791597729023,"-",2759617,"USD"
"NXPI","NXP SEMICONDUCTORS NV","N6596X109","B505PN7",0.0010651437834506923,"-",3100100,"USD"
"AIG","AMERICAN INTERNATIONAL GROUP","026874784","2027342",0.001054612370598918,"-",7608682,"USD"
"PCAR","PACCAR INC","693718108","2665861",0.0010543882979850506,"-",6390255,"USD"
"SPG","SIMON PROPERTY GROUP INC","828806109","2812452",0.0010199785383250438,"-",3735663,"USD"
"O","REALTY INCOME CORP","756109104","2724193",0.0009967139556330575,"-",10659107,"USD"
"AMP","AMERIPRISE FINANCIAL INC","03076C106","B0J7D57",0.0009784081973088353,"-",1183395,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.0009769760810375949,"-",5619252,"USD"
"MET","METLIFE INC","59156R108","2573209",0.0009758362333931384,"-",7094614,"USD"
"MPC","MARATHON PETROLEUM CORP","56585A102","B3K3L40",0.0009714522039913821,"-",3920229,"USD"
"RSG","REPUBLIC SERVICES INC","760759100","2262530",0.0009649053867514262,"-",2482927,"USD"
"PAYX","PAYCHEX INC","704326107","2674458",0.0009549585111532193,"-",3906979,"USD"
"CPRT","COPART INC","217204106","2208073",0.0009545883042259599,"-",10693638,"USD"
"DLR","DIGITAL REALTY TRUST INC","253868103","B03GQS4",0.0009520553094605007,"-",3803322,"USD"
"PSA","PUBLIC STORAGE","74460D109","2852533",0.0009415336388962856,"-",1922362,"USD"
"KMB","KIMBERLY CLARK CORP","494368103","2491839",0.0009411634319690263,"-",4067780,"USD"
"COR","CENCORA INC","03073E105","2795393",0.0009404912141274237,"-",2135603,"USD"
"D","DOMINION ENERGY INC","25746U109","2542049",0.0009321518159765274,"-",10246349,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.0009215911762620746,"-",296987,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.0009165251867311563,"-",5301362,"USD"
"-","SEMPRA COMMON STOCK","816851109","2138158",0.0009156970922886025,"-",7845793,"-"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.000911712496676784,"-",23386792,"USD"
"SRE","SEMPRA","816851109","2138158",0.0009090918213232897,"-",7718569,"USD"
"CMI","CUMMINS INC","231021106","2240202",0.0009070459409358034,"-",1673424,"USD"
"MSCI","MSCI INC","55354G100","B2972D2",0.0009034120676761255,"-",955950,"USD"
"EXC","EXELON CORP","30161N101","2670519",0.0009031782527746984,"-",12266891,"USD"
"TEL","TE CONNECTIVITY PLC","G87052109","BRC3N84",0.0008933385423396457,"-",3649193,"USD"
"VST","VISTRA CORP","92840M102","BZ8VJQ8",0.0008928124588114349,"-",4150057,"USD"
"-","VISTRA CORP COMMON STOCK USD.01","92840M102","BZ8VJQ8",0.0008925689016224485,"-",4156057,"-"
"BKR","BAKER HUGHES CO","05722G100","BDHLTQ5",0.0008918869414932864,"-",12070088,"USD"
"YUM","YUM  BRANDS INC","988498101","2098876",0.000888331006534084,"-",3404085,"USD"
"FAST","FASTENAL CO","311900104","2332262",0.0008852232168026169,"-",6987984,"USD"
"GWW","WW GRAINGER INC","384802104","2380863",0.0008809268679888958,"-",540584,"USD"
"KR","KROGER CO","501044101","2497406",0.000880868414263539,"-",8119654,"USD"
"TRGP","TARGA RESOURCES CORP","87612G101","B55PZY3",0.0008767669112010072,"-",2659821,"USD"
"HES","HESS CORP","42809H107","2023748",0.0008735129871561481,"-",3371499,"USD"
"CTVA","CORTEVA INC","22052L104","BK73B42",0.0008675409648822002,"-",8383425,"USD"
"VLO","VALERO ENERGY CORP","91913Y100","2041364",0.0008562983650385853,"-",3861646,"USD"
"EW","EDWARDS LIFESCIENCES CORP","28176E108","2567116",0.0008450849920576488,"-",7194346,"USD"
"ROST","ROSS STORES INC","778296103","2746711",0.0008444517433662841,"-",4046785,"USD"
"PEG","PUBLIC SERVICE ENTERPRISE GP","744573106","2707677",0.0008370086356708579,"-",6077279,"USD"
"AXON","AXON ENTERPRISE INC","05464C101","BDT5S35",0.0008317770272514288,"-",883711,"USD"
"URI","UNITED RENTALS INC","911363109","2134781",0.0008315334700624423,"-",800554,"USD"
"OTIS","OTIS WORLDWIDE CORP","68902V107","BK531S8",0.000829633723988348,"-",4872534,"USD"
"AME","AMETEK INC","031100100","2089212",0.0008277242356266941,"-",2821460,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.000826827945171224,"-",1722432,"USD"
"DFS","DISCOVER FINANCIAL SERVICES","254709108","B1YLC43",0.0008230479375981542,"-",3062564,"USD"
"LHX","L3HARRIS TECHNOLOGIES INC","502431109","BK9DTN5",0.0008166569969591495,"-",2313737,"USD"
"XEL","XCEL ENERGY INC","98389B100","2614807",0.000815137200099874,"-",7004546,"USD"
"KDP","KEURIG DR PEPPER INC","49271V100","BD3W133",0.0008090287858000938,"-",14589669,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.0008087072903106316,"-",6566907,"USD"
"PWR","QUANTA SERVICES INC","74762E102","2150204",0.0008052974896648211,"-",1797571,"USD"
"MNST","MONSTER BEVERAGE CORP","61174X109","BZ07BW4",0.0008040504768572105,"-",8541161,"USD"
"F","FORD MOTOR CO","345370860","2615468",0.0008022676382338297,"-",47613905,"USD"
"CTSH","COGNIZANT TECH SOLUTIONS A","192446102","2257019",0.0007982245888966546,"-",6048149,"USD"
"PRU","PRUDENTIAL FINANCIAL INC","744320102","2819118",0.0007958377284445872,"-",4342388,"USD"
"CBRE","CBRE GROUP INC   A","12504L109","B6WVMH3",0.0007825200213508078,"-",3669044,"USD"
"DHI","DR HORTON INC","23331A109","2250687",0.0007685300964154256,"-",3557847,"USD"
"GEHC","GE HEALTHCARE TECHNOLOGY","36266G107","BL6JPG8",0.0007608142046683346,"-",5572959,"USD"
"GLW","CORNING INC","219350105","2224701",0.000759333376959297,"-",9399487,"USD"
"PCG","P G + E CORP","69331C108","2689560",0.0007550662550082543,"-",26667199,"USD"
"ED","CONSOLIDATED EDISON INC","209115104","2216850",0.0007530788283461248,"-",4228721,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.0007522702184786898,"-",1377713,"USD"
"ETR","ENTERGY CORP","29364G103","2317087",0.0007333701806133407,"-",5228536,"USD"
"SYY","SYSCO CORP","871829107","2868165",0.0007186300995358803,"-",5991871,"USD"
"A","AGILENT TECHNOLOGIES INC","00846U101","2520153",0.0007096282258309409,"-",3504772,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.0007056923416569197,"-",4570709,"USD"
"HIG","HARTFORD INSURANCE GROUP INC","416515104","2476193",0.0007011719202293311,"-",3536484,"USD"
"IT","GARTNER INC","366651107","2372763",0.0006996034119322583,"-",939559,"USD"
"IDXX","IDEXX LABORATORIES INC","45168D104","2459202",0.0006985609871633964,"-",998793,"USD"
"-","VICI PROPERTIES INC REIT USD.01","925652109","BYWH073",0.0006918290664598107,"-",13070685,"-"
"CHTR","CHARTER COMMUNICATIONS INC A","16119P108","BZ6VT82",0.0006898708666603596,"-",1179515,"USD"
"VICI","VICI PROPERTIES INC","925652109","BYWH073",0.0006898221552225622,"-",12858645,"USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWRE","874054109","2122117",0.0006896955054842892,"-",1993148,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.0006875814290838868,"-",3858793,"USD"
"EA","ELECTRONIC ARTS INC","285512109","2310194",0.000684736681116525,"-",2911139,"USD"
"WTW","WILLIS TOWERS WATSON PLC","G96629103","BDB6Q21",0.0006809177043932173,"-",1228627,"USD"
"CSGP","COSTAR GROUP INC","22160N109","2262864",0.0006758419725747397,"-",5137614,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.0006689152061199648,"-",4915897,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.0006642291658038653,"-",6772181,"USD"
"RMD","RESMED INC","761152107","2732903",0.0006587247733327714,"-",1790566,"USD"
"OXY","OCCIDENTAL PETROLEUM CORP","674599105","2655408",0.0006542238364803017,"-",8233413,"USD"
"DD","DUPONT DE NEMOURS INC","26614N102","BK0VN47",0.0006540095061539936,"-",5088956,"USD"
"IQV","IQVIA HOLDINGS INC","46266C105","BDR73G1",0.0006513985730880589,"-",2103193,"USD"
"HUM","HUMANA INC","444859102","2445063",0.0006505607363579454,"-",1468788,"USD"
"EBAY","EBAY INC","278642103","2293819",0.0006505120249201481,"-",5842802,"USD"
"GRMN","GARMIN LTD","H2906T109","B3Z5T14",0.0006481251644680808,"-",1873818,"USD"
"CAH","CARDINAL HEALTH INC","14149Y108","2175672",0.0006461669646686297,"-",2951985,"USD"
"EQT","EQT CORP","26884L109","2319414",0.0006450076324490541,"-",7263323,"USD"
"WAB","WABTEC CORP","929740108","2955733",0.0006447153638222704,"-",2096659,"USD"
"VMC","VULCAN MATERIALS CO","929160109","2931205",0.0006435170624524571,"-",1610931,"USD"
"NDAQ","NASDAQ INC","631103108","2965107",0.0006404287572961088,"-",5047682,"USD"
"EXR","EXTRA SPACE STORAGE INC","30225T102","B02HWR9",0.0006288744042505912,"-",2585848,"USD"
"NUE","NUCOR CORP","670346105","2651086",0.0006218696994953407,"-",2864181,"USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","609839105","B01Z7J1",0.0006210026359025489,"-",595108,"USD"
"DAL","DELTA AIR LINES INC","247361702","B1W9D46",0.0006186742291758385,"-",7820248,"USD"
"ODFL","OLD DOMINION FREIGHT LINE","679580100","2656423",0.0006169011328400171,"-",2292228,"USD"
"DELL","DELL TECHNOLOGIES  C","24703L202","BHKD3S6",0.0006128093720650445,"-",3746784,"USD"
