"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MSFT","MICROSOFT CORP","594918104","2588173",0.06802798250792497,"-",88856775,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.06578230077576934,"-",292723669,"USD"
"AAPL","APPLE INC","037833100","2046251",0.05997489701342685,"-",179555306,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.03843590064408337,"-",112735981,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.028184185530127432,"-",26174175,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.02255330962402454,"-",56023449,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.01991127704150064,"-",69715329,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.01927053298143269,"-",33445774,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.01836036586619722,"-",21907149,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.016241252218888304,"-",56500275,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.01467171604080962,"-",33417766,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.012508597826857858,"-",20596351,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.011551938148364173,"-",9416584,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.010263265813101973,"-",5112061,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.009478387812565565,"-",9732713,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.009176560849672626,"-",5304834,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.00885022362293434,"-",52021079,"USD"
"WMT","WALMART INC","931142103","2936921",0.008510886863679628,"-",51840634,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.007916785246184067,"-",28020878,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.007426230250877389,"-",28770639,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007270455683674392,"-",11870596,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.006529022700341231,"-",21094959,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005806584422091644,"-",79120174,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.005579557228928123,"-",18578330,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005547173305111258,"-",46263341,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.005520844505587211,"-",10995834,"USD"
"PLTR","PALANTIR TECHNOLOGIES INC A","69608A108","BN78DQ4",0.00536761788672525,"-",24492454,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.00533584347211938,"-",19383250,"USD"
"GE","GENERAL ELECTRIC","369604301","BL59CR9",0.005244407098516132,"-",12823919,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005046536427937495,"-",11435166,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.004988972779338621,"-",47587766,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004887004885925754,"-",39296827,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.004759727372325256,"-",11047972,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004603613078676788,"-",20723249,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.004539634595431067,"-",19968838,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004443691850448182,"-",8562070,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.00442363799821108,"-",5688847,"USD"
"INTU","INTUIT INC","461202103","2459020",0.004190355841669171,"-",3344151,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.004138457631146249,"-",2461215,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.004060190653282164,"-",21598053,"USD"
"T","AT+T INC","00206R102","2831811",0.0039647774818760435,"-",85758020,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.00394045706516199,"-",7478853,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.003917115859967237,"-",4264424,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.0038618703447609918,"-",30221171,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0037225625182090876,"-",3727908,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.0036805163746048406,"-",50344513,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.003628947898573111,"-",395391,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.0036120315199794817,"-",15914128,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.003589769445846815,"-",5200264,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.003585532857232699,"-",16401891,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.00356496941532739,"-",19359387,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.00349298737670453,"-",24956977,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0033195170584741753,"-",7005468,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.0033068672443574984,"-",10874839,"USD"
