"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"AAPL","APPLE INC","037833100","2046251",0.06899831741367525,"-",173160171,"USD"
"MSFT","MICROSOFT CORP","594918104","2588173",0.0666584951745233,"-",89288120,"USD"
"NVDA","NVIDIA CORP","67066G104","2379504",0.06437586145989041,"-",295504264,"USD"
"AMZN","AMAZON.COM INC","023135106","2000019",0.034631669792962734,"-",109978071,"USD"
"META","META PLATFORMS INC CLASS A","30303M102","B7TL820",0.025095649719502552,"-",26339566,"USD"
"GOOGL","ALPHABET INC CL A","02079K305","BYVY8G0",0.020192545824999797,"-",70600527,"USD"
"BRK-B","BERKSHIRE HATHAWAY INC CL B","084670702","2073390",0.017008872486169727,"-",21759342,"USD"
"GOOG","ALPHABET INC CL C","02079K107","BYY88Y7",0.016993574531026533,"-",58734815,"USD"
"LLY","ELI LILLY + CO","532457108","2516152",0.01583302595867293,"-",9585065,"USD"
"AVGO","BROADCOM INC","11135F101","BDZ78H9",0.015422285796815201,"-",52354257,"USD"
"JPM","JPMORGAN CHASE + CO","46625H100","2190385",0.012946887913640938,"-",34514660,"USD"
"TSLA","TESLA INC","88160R101","B616C79",0.012653485054478948,"-",33324487,"USD"
"UNH","UNITEDHEALTH GROUP INC","91324P102","2917766",0.011369221720207573,"-",11062314,"USD"
"XOM","EXXON MOBIL CORP","30231G102","2326618",0.011350943643932583,"-",53916605,"USD"
"V","VISA INC CLASS A SHARES","92826C839","B2PZN04",0.00895093289165554,"-",18920544,"USD"
"PG","PROCTER + GAMBLE CO/THE","742718109","2704407",0.008446289112935058,"-",28367072,"USD"
"COST","COSTCO WHOLESALE CORP","22160K105","2701271",0.00827589572035632,"-",5319779,"USD"
"MA","MASTERCARD INC   A","57636Q104","B121557",0.00820107481247414,"-",9867746,"USD"
"JNJ","JOHNSON + JOHNSON","478160104","2475833",0.008162909394512995,"-",28936989,"USD"
"HD","HOME DEPOT INC","437076102","2434209",0.007605060519852926,"-",11911514,"USD"
"ABBV","ABBVIE INC","00287Y109","B92SR70",0.007277356466464015,"-",21221121,"USD"
"WMT","WALMART INC","931142103","2936921",0.006643216490830083,"-",51341713,"USD"
"MRK","MERCK + CO. INC.","58933Y105","2778844",0.006119837683927737,"-",30459484,"USD"
"NFLX","NETFLIX INC","64110L106","2857817",0.006090990111371993,"-",5179421,"USD"
"KO","COCA COLA CO/THE","191216100","2206657",0.005672491700834501,"-",46599826,"USD"
"BAC","BANK OF AMERICA CORP","060505104","2295677",0.005659359300380405,"-",81774841,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.005426363496559832,"-",11645310,"USD"
"CVX","CHEVRON CORP","166764100","2838555",0.005362201488592359,"-",20600039,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.005291244804444401,"-",5384851,"USD"
"AMD","ADVANCED MICRO DEVICES","007903107","2007849",0.005074907877750543,"-",19422242,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.005055715897661805,"-",16527014,"USD"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.004910583998543555,"-",4587444,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.004673008741917129,"-",5777632,"USD"
"ORCL","ORACLE CORP","68389X105","2661568",0.004656200858733824,"-",19177163,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.004349824538911437,"-",7545120,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.004221421053079643,"-",8661279,"USD"
"CSCO","CISCO SYSTEMS INC","17275R102","2198163",0.0041879046240840935,"-",48667331,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.00413008034039023,"-",13437258,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.004104431431182611,"-",20864879,"USD"
"WFC","WELLS FARGO + CO","949746101","2649100",0.004054583938384843,"-",41902872,"USD"
"GE","GENERAL ELECTRIC CO","369604301","BL59CR9",0.003964286268091558,"-",13155917,"USD"
"TXN","TEXAS INSTRUMENTS INC","882508104","2885409",0.003909442105529486,"-",10918559,"USD"
"PM","PHILIP MORRIS INTERNATIONAL","718172109","B2PKRQ3",0.00390109776636047,"-",18662123,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0038947600420868598,"-",3368144,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0037857472110859234,"-",11008115,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.003776459166891839,"-",7907719,"USD"
"AMAT","APPLIED MATERIALS INC","038222105","2046552",0.003758936054636905,"-",10007567,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.00368693632809282,"-",6434664,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.0036385590283867365,"-",2466037,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.00362949946014609,"-",4262883,"USD"
"CAT","CATERPILLAR INC","149123101","2180201",0.0036024399602694224,"-",5877916,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.0035881353788368227,"-",50538953,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0034558478017965933,"-",67884831,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.003449659083579573,"-",21911082,"USD"
"GS","GOLDMAN SACHS GROUP INC","38141G104","2407966",0.0034292154526154826,"-",3875507,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0033854871418749943,"-",24664646,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0033628183537991662,"-",3847413,"USD"
"RTX","RTX CORP","75513E101","BM5M5Y3",0.003349735622030601,"-",15960892,"USD"
"-","RTX CORP COMMON STOCK USD1.0","75513E101","BM5M5Y3",0.003335361504438259,"-",15977440,"-"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.003296679532147605,"-",47044790,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.003238745977345576,"-",25113892,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.003166666780904643,"-",7327908,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0030215448155234983,"-",6829828,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0029522569992093436,"-",7031993,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0029272239817022946,"-",6876814,"USD"
"T","AT+T INC","00206R102","2831811",0.0029096810019731477,"-",85958778,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.002772496092539675,"-",14057223,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.002739148537074927,"-",7826433,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0026907116349462073,"-",13611988,"USD"
"MS","MORGAN STANLEY","617446448","2262314",0.0026888937610558146,"-",15067973,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.002683420271910424,"-",2793610,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.002648652192039522,"-",1270914,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0026273343922101062,"-",407663,"USD"
"BLK","BLACKROCK INC","09247X101","2494504",0.0025993212535712655,"-",1680989,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.002592496776179463,"-",3097619,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0025750531338213753,"-",4801411,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0025502088573193396,"-",2566935,"USD"
"MU","MICRON TECHNOLOGY INC","595112103","2588184",0.0025184407660544415,"-",13280102,"USD"
"LRCX","LAM RESEARCH CORP","512807108","2502247",0.0024680767189271635,"-",1563762,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.0024574376864866672,"-",11107688,"USD"
"C","CITIGROUP INC","172967424","2297907",0.0024567125236779315,"-",22893173,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0024223517270283747,"-",17609183,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.0024088517783013587,"-",4065310,"USD"
"KLAC","KLA CORP","482480100","2480138",0.0023995637341072745,"-",1618372,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.002372037348586626,"-",15992144,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.002364378437277922,"-",5961564,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.002363951286582365,"-",3883768,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0023570473392937144,"-",4875630,"USD"
"MMC","MARSH + MCLENNAN COS","571748102","2567741",0.0023237295850402845,"-",5923167,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.002299928350934376,"-",4919512,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.002291166794806908,"-",13618613,"USD"
"-","STARBUCKS CORP COMMON STOCK USD.001","855244109","2842255",0.0022797628646092525,"-",13632725,"-"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.002166895743611199,"-",5604183,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.002158263326066109,"-",6899736,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0021387932013384042,"-",6197399,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0021300117777367246,"-",14560601,"USD"
